"sim","seed","cell","pstar","errored","error_msg","declared","max_pcons","n_rows_out_sg","n_candidates_total","n_passed","sg.def","n","n_treated","events","event_rate","settings_ok","settings_bad","effect_measure","warnings","seconds"
2871,8319822,2,0.5,FALSE,NA,0,NA,0,15,0,"",686,246,334,0.486880466472303,TRUE,"","NULL","",4.47000000000003
2872,8319823,2,0.5,FALSE,NA,1,0.69,1,15,1,"!{er <= 3} & {er <= 9}",686,246,312,0.454810495626822,TRUE,"","NULL","",4.16400000000004
2873,8319824,2,0.5,FALSE,NA,1,0.69,5,40,5,"!{pgr <= 26} & !{er <= 174}",686,246,314,0.457725947521866,TRUE,"","NULL","",5.21800000000002
2874,8319825,2,0.5,FALSE,NA,1,0.71,4,25,4,"!{size <= 35} & {meno}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.45499999999998
2875,8319826,2,0.5,FALSE,NA,1,0.77,4,22,4,"{pgr <= 114} & !{size <= 35}",686,246,308,0.448979591836735,TRUE,"","NULL","",4.52199999999999
2876,8319827,2,0.5,FALSE,NA,1,0.96,47,196,47,"{er <= 9} & {size <= 29}",686,246,286,0.416909620991254,TRUE,"","NULL","",6.21100000000001
2877,8319828,2,0.5,FALSE,NA,1,0.87,58,343,58,"{size <= 29} & !{er <= 44}",686,246,300,0.43731778425656,TRUE,"","NULL","",9.20999999999998
2878,8319829,2,0.5,FALSE,NA,1,0.83,19,122,19,"!{pgr <= 45} & !{er <= 100}",686,246,300,0.43731778425656,TRUE,"","NULL","",5.76600000000002
2879,8319830,2,0.5,FALSE,NA,1,0.99,56,152,56,"{pgr <= 0} & {age <= 61}",686,246,299,0.435860058309038,TRUE,"","NULL","",5.73399999999998
2880,8319831,2,0.5,FALSE,NA,0,NA,0,3,0,"",686,246,286,0.416909620991254,TRUE,"","NULL","",2.94900000000001
2881,8319832,2,0.5,FALSE,NA,1,0.91,41,141,41,"{size <= 29} & !{er <= 100}",686,246,298,0.434402332361516,TRUE,"","NULL","",6.52200000000005
2882,8319833,2,0.5,FALSE,NA,1,0.75,8,39,8,"{size <= 20} & !{er <= 9}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.54300000000001
2883,8319834,2,0.5,FALSE,NA,0,NA,0,20,0,"",686,246,295,0.43002915451895,TRUE,"","NULL","",4.666
2884,8319835,2,0.5,FALSE,NA,1,0.94,37,259,37,"!{pgr <= 16} & {er <= 30}",686,246,308,0.448979591836735,TRUE,"","NULL","",6.69099999999997
2885,8319836,2,0.5,FALSE,NA,1,0.89,21,82,21,"!{er <= 70} & !{size <= 25}",686,246,283,0.412536443148688,TRUE,"","NULL","",5.44999999999999
2886,8319837,2,0.5,FALSE,NA,1,0.77,5,25,5,"!{pgr <= 114} & {er <= 100}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.69999999999999
2887,8319838,2,0.5,FALSE,NA,1,0.95,8,60,8,"!{age <= 53} & {pgr <= 8}",686,246,301,0.438775510204082,TRUE,"","NULL","",5.50800000000004
2888,8319839,2,0.5,FALSE,NA,1,0.78,12,96,12,"!{size <= 29} & {er <= 30}",686,246,314,0.457725947521866,TRUE,"","NULL","",5.08699999999999
2889,8319840,2,0.5,FALSE,NA,1,0.86,16,63,16,"{nodes <= 1} & {er <= 294}",686,246,309,0.450437317784257,TRUE,"","NULL","",5.29899999999998
2890,8319841,2,0.5,FALSE,NA,1,0.81,6,28,6,"{er <= 30} & !{pgr <= 8}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.60399999999998
2891,8319842,2,0.5,FALSE,NA,1,0.84,14,48,14,"{age <= 61} & !{nodes <= 7}",686,246,268,0.39067055393586,TRUE,"","NULL","",5.32600000000002
2892,8319843,2,0.5,FALSE,NA,1,0.6,1,27,1,"!{pgr <= 26} & !{size <= 35}",686,246,265,0.386297376093294,TRUE,"","NULL","",4.09399999999999
2893,8319844,2,0.5,FALSE,NA,1,0.9,15,50,15,"{nodes <= 3} & !{er <= 100}",686,246,284,0.41399416909621,TRUE,"","NULL","",5.173
2894,8319845,2,0.5,FALSE,NA,1,0.73,2,26,2,"!{pgr <= 26} & {pgr <= 77}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.56400000000002
2895,8319846,2,0.5,FALSE,NA,1,0.65,5,27,5,"{age <= 53} & {pgr <= 16}",686,246,305,0.444606413994169,TRUE,"","NULL","",4.83099999999996
2896,8319847,2,0.5,FALSE,NA,1,0.99,18,65,18,"!{pgr <= 45} & {pgr <= 77}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.67000000000002
2897,8319848,2,0.5,FALSE,NA,1,0.91,72,266,72,"{age <= 46} & {pgr <= 45}",686,246,297,0.432944606413994,TRUE,"","NULL","",8.42199999999997
2898,8319849,2,0.5,FALSE,NA,1,0.93,30,131,30,"!{er <= 100} & {pgr <= 184}",686,246,298,0.434402332361516,TRUE,"","NULL","",5.94200000000001
2899,8319850,2,0.5,FALSE,NA,1,0.99,121,260,121,"!{pgr <= 77} & {nodes <= 7}",686,246,303,0.441690962099125,TRUE,"","NULL","",7.05500000000001
2900,8319851,2,0.5,FALSE,NA,0,NA,0,12,0,"",686,246,286,0.416909620991254,TRUE,"","NULL","",3.30599999999998
2901,8319852,2,0.5,FALSE,NA,1,0.97,88,208,88,"{nodes <= 1} & {pgr <= 77}",686,246,276,0.402332361516035,TRUE,"","NULL","",7.464
2902,8319853,2,0.5,FALSE,NA,1,0.57,1,23,1,"!{er <= 17} & {pgr <= 16}",686,246,308,0.448979591836735,TRUE,"","NULL","",4.57599999999996
2903,8319854,2,0.5,FALSE,NA,1,0.96,113,466,113,"{nodes <= 3} & !{age <= 61}",686,246,295,0.43002915451895,TRUE,"","NULL","",9.57299999999998
2904,8319855,2,0.5,FALSE,NA,1,0.78,3,45,3,"{grade3} & {pgr <= 16}",686,246,306,0.446064139941691,TRUE,"","NULL","",3.44
2905,8319856,2,0.5,FALSE,NA,1,0.78,11,37,11,"!{size <= 35} & {er <= 100}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.95499999999998
2906,8319857,2,0.5,FALSE,NA,1,0.53,1,13,1,"!{size <= 35} & !{pgr <= 45}",686,246,327,0.47667638483965,TRUE,"","NULL","",4.45699999999999
2907,8319858,2,0.5,FALSE,NA,1,0.55,1,8,1,"!{meno} & {er <= 9}",686,246,274,0.399416909620991,TRUE,"","NULL","",4.56900000000002
2908,8319859,2,0.5,FALSE,NA,0,NA,0,9,0,"",686,246,324,0.472303206997085,TRUE,"","NULL","",4.601
2909,8319860,2,0.5,FALSE,NA,1,0.95,128,567,128,"!{size <= 35} & {er <= 44}",686,246,302,0.440233236151603,TRUE,"","NULL","",11.733
2910,8319861,2,0.5,FALSE,NA,1,0.69,8,65,8,"!{size <= 20} & {grade3}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.23199999999997
2911,8319862,2,0.5,FALSE,NA,1,0.88,4,21,4,"{pgr <= 2} & {size <= 29}",686,246,284,0.41399416909621,TRUE,"","NULL","",3.82300000000004
2912,8319863,2,0.5,FALSE,NA,1,0.85,24,110,24,"!{pgr <= 77} & {er <= 100}",686,246,319,0.465014577259475,TRUE,"","NULL","",4.029
2913,8319864,2,0.5,FALSE,NA,1,0.93,20,70,20,"{pgr <= 2} & {er <= 9}",686,246,304,0.443148688046647,TRUE,"","NULL","",5.46800000000002
2914,8319865,2,0.5,FALSE,NA,1,0.91,11,27,11,"!{size <= 25} & {nodes <= 1}",686,246,320,0.466472303206997,TRUE,"","NULL","",4.822
2915,8319866,2,0.5,FALSE,NA,1,0.97,130,418,130,"!{er <= 9} & !{size <= 35}",686,246,313,0.456268221574344,TRUE,"","NULL","",9.714
2916,8319867,2,0.5,FALSE,NA,1,0.83,2,29,2,"{age <= 53} & !{nodes <= 7}",686,246,306,0.446064139941691,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite. ",3.40600000000001
2917,8319868,2,0.5,FALSE,NA,1,0.79,12,71,12,"!{er <= 174} & {meno}",686,246,280,0.408163265306122,TRUE,"","NULL","",5.86500000000001
2918,8319869,2,0.5,FALSE,NA,1,1,41,135,41,"{size <= 35} & {er <= 0}",686,246,308,0.448979591836735,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite.  | Loglik converged before variable  1 ; coefficient may be infinite. ",6.13299999999998
2919,8319870,2,0.5,FALSE,NA,1,1,5,32,5,"!{meno} & {pgr <= 8}",686,246,295,0.43002915451895,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite.  | Loglik converged before variable  1 ; coefficient may be infinite. ",4.72899999999998
2920,8319871,2,0.5,FALSE,NA,1,0.95,23,111,23,"{nodes <= 3} & !{er <= 44}",686,246,285,0.415451895043732,TRUE,"","NULL","",5.02600000000001
2921,8319872,2,0.5,FALSE,NA,1,0.97,12,48,12,"{er <= 100} & !{er <= 70}",686,246,291,0.424198250728863,TRUE,"","NULL","",4.86799999999999
2922,8319873,2,0.5,FALSE,NA,1,0.52,1,26,1,"!{size <= 35} & !{pgr <= 26}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.93700000000001
2923,8319874,2,0.5,FALSE,NA,1,0.95,3,28,3,"!{pgr <= 77} & {pgr <= 114}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.51800000000003
2924,8319875,2,0.5,FALSE,NA,1,0.96,46,228,46,"!{meno} & !{er <= 44}",686,246,305,0.444606413994169,TRUE,"","NULL","",6.387
2925,8319876,2,0.5,FALSE,NA,1,0.88,38,145,38,"{size <= 29} & {pgr <= 8}",686,246,275,0.400874635568513,TRUE,"","NULL","",6.80900000000003
2926,8319877,2,0.5,FALSE,NA,1,0.93,50,226,50,"{age <= 46} & !{pgr <= 0}",686,246,311,0.4533527696793,TRUE,"","NULL","",6.90200000000004
2927,8319878,2,0.5,FALSE,NA,1,0.97,37,127,37,"{size <= 20} & {nodes <= 3}",686,246,296,0.431486880466472,TRUE,"","NULL","",5.47200000000004
2928,8319879,2,0.5,FALSE,NA,1,0.83,3,43,3,"{size <= 35} & {er <= 0}",686,246,283,0.412536443148688,TRUE,"","NULL","",3.59099999999995
2929,8319880,2,0.5,FALSE,NA,1,0.96,122,417,122,"!{pgr <= 184}",686,246,293,0.427113702623907,TRUE,"","NULL","",9.66900000000004
2930,8319881,2,0.5,FALSE,NA,1,0.51,1,22,1,"!{er <= 44} & {er <= 100}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.476
2931,8319882,2,0.5,FALSE,NA,1,0.76,8,60,8,"{size <= 29} & !{er <= 70}",686,246,304,0.443148688046647,TRUE,"","NULL","",4.96899999999999
2932,8319883,2,0.5,FALSE,NA,1,0.87,6,51,6,"{pgr <= 77} & !{pgr <= 45}",686,246,294,0.428571428571429,TRUE,"","NULL","",3.85399999999998
2933,8319884,2,0.5,FALSE,NA,1,0.92,11,44,11,"{er <= 3} & {size <= 29}",686,246,291,0.424198250728863,TRUE,"","NULL","",5.161
2934,8319885,2,0.5,FALSE,NA,1,0.99,102,332,102,"{age <= 53} & {size <= 20}",686,246,306,0.446064139941691,TRUE,"","NULL","",8.76800000000003
2935,8319886,2,0.5,FALSE,NA,1,0.77,3,24,3,"{pgr <= 8} & !{pgr <= 0}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.68299999999999
2936,8319887,2,0.5,FALSE,NA,1,0.65,3,32,3,"{nodes <= 1} & !{er <= 9}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.09000000000003
2937,8319888,2,0.5,FALSE,NA,1,0.94,22,85,22,"{size <= 29} & !{nodes <= 5}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.69999999999999
2938,8319889,2,0.5,FALSE,NA,1,0.73,6,41,6,"{nodes <= 3} & !{er <= 70}",686,246,313,0.456268221574344,TRUE,"","NULL","",4.92999999999995
2939,8319890,2,0.5,FALSE,NA,1,0.97,84,240,84,"!{meno} & {pgr <= 114}",686,246,308,0.448979591836735,TRUE,"","NULL","",7.31899999999996
2940,8319891,2,0.5,FALSE,NA,1,0.96,28,66,28,"{pgr <= 0} & {er <= 17}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.13
2941,8319892,2,0.5,FALSE,NA,1,0.99,233,506,233,"{age <= 53} & {nodes <= 3}",686,246,291,0.424198250728863,TRUE,"","NULL","",11.1060000000001
2942,8319893,2,0.5,FALSE,NA,1,0.86,19,102,19,"{nodes <= 5} & {age <= 46}",686,246,314,0.457725947521866,TRUE,"","NULL","",6.00200000000001
2943,8319894,2,0.5,FALSE,NA,0,NA,0,6,0,"",686,246,309,0.450437317784257,TRUE,"","NULL","",3.69900000000001
2944,8319895,2,0.5,FALSE,NA,1,0.97,37,143,37,"{nodes <= 3} & {er <= 9}",686,246,304,0.443148688046647,TRUE,"","NULL","",4.39200000000005
2945,8319896,2,0.5,FALSE,NA,1,0.77,14,64,14,"{size <= 20} & !{pgr <= 8}",686,246,298,0.434402332361516,TRUE,"","NULL","",5.25200000000001
2946,8319897,2,0.5,FALSE,NA,1,0.87,25,113,25,"{pgr <= 8} & !{er <= 0}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.74899999999997
2947,8319898,2,0.5,FALSE,NA,1,0.87,14,63,14,"{age <= 53} & {pgr <= 8}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.30500000000001
2948,8319899,2,0.5,FALSE,NA,1,0.69,2,19,2,"!{er <= 174} & !{nodes <= 1}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.08600000000001
2949,8319900,2,0.5,FALSE,NA,1,0.86,9,38,9,"{size <= 20} & {pgr <= 114}",686,246,283,0.412536443148688,TRUE,"","NULL","",4.755
2950,8319901,2,0.5,FALSE,NA,1,0.75,6,70,6,"!{er <= 174} & {pgr <= 337}",686,246,291,0.424198250728863,TRUE,"","NULL","",5.005
2951,8319902,2,0.5,FALSE,NA,1,0.62,2,6,2,"!{er <= 70} & {er <= 174}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.18299999999999
2952,8319903,2,0.5,FALSE,NA,1,0.99,95,239,95,"{age <= 46} & {pgr <= 45}",686,246,301,0.438775510204082,TRUE,"","NULL","",6.97899999999998
2953,8319904,2,0.5,FALSE,NA,1,0.87,8,66,8,"{nodes <= 3} & {size <= 20}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.83199999999999
2954,8319905,2,0.5,FALSE,NA,1,0.71,2,16,2,"{grade3} & {pgr <= 16}",686,246,284,0.41399416909621,TRUE,"","NULL","",4.01100000000002
2955,8319906,2,0.5,FALSE,NA,1,0.75,6,36,6,"{pgr <= 8} & {size <= 35}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.90100000000001
2956,8319907,2,0.5,FALSE,NA,1,0.71,6,29,6,"{age <= 53} & !{er <= 44}",686,246,288,0.419825072886297,TRUE,"","NULL","",4.55099999999999
2957,8319908,2,0.5,FALSE,NA,1,0.69,1,23,1,"!{pgr <= 8} & {pgr <= 16}",686,246,313,0.456268221574344,TRUE,"","NULL","",4.93799999999999
2958,8319909,2,0.5,FALSE,NA,1,1,86,300,86,"!{er <= 9} & {er <= 17}",686,246,264,0.384839650145773,TRUE,"","NULL","",8.36900000000003
2959,8319910,2,0.5,FALSE,NA,1,0.71,7,78,7,"{nodes <= 5} & !{pgr <= 77}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.30599999999998
2960,8319911,2,0.5,FALSE,NA,1,0.94,10,50,10,"{nodes <= 1} & !{pgr <= 77}",686,246,296,0.431486880466472,TRUE,"","NULL","",3.82400000000001
2961,8319912,2,0.5,FALSE,NA,1,0.89,22,117,22,"{er <= 9} & {pgr <= 0}",686,246,302,0.440233236151603,TRUE,"","NULL","",6.45800000000003
2962,8319913,2,0.5,FALSE,NA,1,0.97,18,101,18,"!{meno} & !{size <= 25}",686,246,278,0.405247813411079,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite. ",5.61599999999999
2963,8319914,2,0.5,FALSE,NA,1,0.69,3,20,3,"!{pgr <= 8} & {pgr <= 16}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.65500000000003
2964,8319915,2,0.5,FALSE,NA,1,0.9,24,101,24,"!{pgr <= 77} & {er <= 100}",686,246,286,0.416909620991254,TRUE,"","NULL","",4.68200000000002
2965,8319916,2,0.5,FALSE,NA,1,0.99,169,485,169,"!{size <= 29} & {er <= 174}",686,246,303,0.441690962099125,TRUE,"","NULL","",11.163
2966,8319917,2,0.5,FALSE,NA,1,0.86,5,39,5,"{age <= 61} & {er <= 0}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.84399999999999
2967,8319918,2,0.5,FALSE,NA,0,NA,0,2,0,"",686,246,293,0.427113702623907,TRUE,"","NULL","",3.92700000000002
2968,8319919,2,0.5,FALSE,NA,1,0.98,51,239,51,"{er <= 3} & !{nodes <= 3}",686,246,310,0.451895043731778,TRUE,"","NULL","",5.303
2969,8319920,2,0.5,FALSE,NA,1,0.56,2,11,2,"!{size <= 29} & {er <= 17}",686,246,276,0.402332361516035,TRUE,"","NULL","",4.44600000000003
2970,8319921,2,0.5,FALSE,NA,1,0.56,1,5,1,"!{size <= 35} & {er <= 30}",686,246,307,0.447521865889213,TRUE,"","NULL","",4.29599999999999
2971,8319922,2,0.5,FALSE,NA,1,0.63,2,12,2,"!{pgr <= 77} & {pgr <= 114}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.34499999999997
2972,8319923,2,0.5,FALSE,NA,1,0.85,53,238,53,"{er <= 100} & !{size <= 25}",686,246,278,0.405247813411079,TRUE,"","NULL","",6.892
2973,8319924,2,0.5,FALSE,NA,1,0.99,218,465,218,"{er <= 17} & {size <= 20}",686,246,295,0.43002915451895,TRUE,"","NULL","",10.823
2974,8319925,2,0.5,FALSE,NA,1,0.78,7,44,7,"{age <= 46} & {pgr <= 77}",686,246,271,0.395043731778426,TRUE,"","NULL","",4.97800000000001
2975,8319926,2,0.5,FALSE,NA,1,0.95,32,150,32,"{age <= 46} & !{size <= 25}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.62200000000001
2976,8319927,2,0.5,FALSE,NA,1,0.93,50,175,50,"{size <= 35} & {age <= 46}",686,246,281,0.409620991253644,TRUE,"","NULL","",4.46299999999997
2977,8319928,2,0.5,FALSE,NA,1,0.74,2,11,2,"{size <= 20} & {pgr <= 45}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.71699999999998
2978,8319929,2,0.5,FALSE,NA,1,0.58,4,39,4,"{size <= 35} & !{pgr <= 184}",686,246,310,0.451895043731778,TRUE,"","NULL","",4.78299999999996
2979,8319930,2,0.5,FALSE,NA,0,NA,0,17,0,"",686,246,297,0.432944606413994,TRUE,"","NULL","",4.61000000000001
2980,8319931,2,0.5,FALSE,NA,1,0.85,10,57,10,"{size <= 29} & {er <= 9}",686,246,316,0.46064139941691,TRUE,"","NULL","",5.23000000000002
2981,8319932,2,0.5,FALSE,NA,1,0.98,10,114,10,"{er <= 17} & !{er <= 9}",686,246,273,0.397959183673469,TRUE,"","NULL","",6.58299999999997
2982,8319933,2,0.5,FALSE,NA,1,0.95,58,128,58,"!{meno} & {pgr <= 26}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.45800000000003
2983,8319934,2,0.5,FALSE,NA,1,0.61,6,27,6,"{nodes <= 3} & !{nodes <= 1}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.69300000000004
2984,8319935,2,0.5,FALSE,NA,1,0.67,1,7,1,"!{pgr <= 77} & {pgr <= 114}",686,246,288,0.419825072886297,TRUE,"","NULL","",3.68399999999997
2985,8319936,2,0.5,FALSE,NA,1,0.85,13,67,13,"{size <= 29} & {age <= 46}",686,246,309,0.450437317784257,TRUE,"","NULL","",5.346
2986,8319937,2,0.5,FALSE,NA,1,0.94,24,94,24,"!{er <= 3} & !{pgr <= 184}",686,246,317,0.462099125364431,TRUE,"","NULL","",5.44300000000004
2987,8319938,2,0.5,FALSE,NA,1,0.64,4,22,4,"!{meno} & {er <= 30}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.88400000000001
2988,8319939,2,0.5,FALSE,NA,1,0.6,1,52,1,"{er <= 100} & !{er <= 70}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.471
2989,8319940,2,0.5,FALSE,NA,1,0.7,2,21,2,"{size <= 25} & !{pgr <= 114}",686,246,304,0.443148688046647,TRUE,"","NULL","",4.875
2990,8319941,2,0.5,FALSE,NA,1,0.67,1,26,1,"!{er <= 70} & {er <= 100}",686,246,311,0.4533527696793,TRUE,"","NULL","",4.52600000000001
2991,8319942,2,0.5,FALSE,NA,1,0.86,6,54,6,"!{er <= 174} & {size <= 29}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.16899999999998
2992,8319943,2,0.5,FALSE,NA,1,0.99,243,461,243,"{nodes <= 3} & !{er <= 174}",686,246,307,0.447521865889213,TRUE,"","NULL","",8.37400000000002
2993,8319944,2,0.5,FALSE,NA,1,0.92,26,69,26,"{size <= 35} & !{er <= 174}",686,246,296,0.431486880466472,TRUE,"","NULL","",5.99000000000001
2994,8319945,2,0.5,FALSE,NA,1,1,76,236,76,"{size <= 35} & {pgr <= 0}",686,246,318,0.463556851311953,TRUE,"","NULL","",7.21300000000002
2995,8319946,2,0.5,FALSE,NA,1,0.63,2,22,2,"!{age <= 61} & {pgr <= 26}",686,246,317,0.462099125364431,TRUE,"","NULL","",4.50299999999999
2996,8319947,2,0.5,FALSE,NA,1,0.54,2,20,2,"!{nodes <= 3} & {pgr <= 2}",686,246,299,0.435860058309038,TRUE,"","NULL","",3.916
2997,8319948,2,0.5,FALSE,NA,1,0.93,43,149,43,"!{meno} & {nodes <= 3}",686,246,314,0.457725947521866,TRUE,"","NULL","",6.846
2998,8319949,2,0.5,FALSE,NA,1,0.68,3,51,3,"!{grade3} & !{meno}",686,246,310,0.451895043731778,TRUE,"","NULL","",5.11899999999997
2999,8319950,2,0.5,FALSE,NA,1,0.91,104,410,104,"{size <= 25} & !{meno}",686,246,330,0.481049562682216,TRUE,"","NULL","",8.97199999999998
3000,8319951,2,0.5,FALSE,NA,1,0.95,187,479,187,"{age <= 53} & !{pgr <= 77}",686,246,285,0.415451895043732,TRUE,"","NULL","",6.74599999999998
3001,8319952,2,0.5,FALSE,NA,1,0.85,7,30,7,"{er <= 44} & !{pgr <= 45}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.16700000000003
3002,8319953,2,0.5,FALSE,NA,1,0.84,10,79,10,"{nodes <= 5} & !{age <= 61}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.49599999999998
3003,8319954,2,0.5,FALSE,NA,1,0.69,3,19,3,"!{pgr <= 184} & !{er <= 44}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.81899999999996
3004,8319955,2,0.5,FALSE,NA,1,0.75,13,45,13,"{size <= 29} & !{er <= 30}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.35399999999998
3005,8319956,2,0.5,FALSE,NA,1,0.93,77,267,77,"!{er <= 3} & {age <= 46}",686,246,290,0.422740524781341,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite. ",8.14799999999997
3006,8319957,2,0.5,FALSE,NA,1,0.88,2,16,2,"{age <= 61} & {er <= 0}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.69200000000001
3007,8319958,2,0.5,FALSE,NA,1,0.85,7,32,7,"!{pgr <= 45} & !{er <= 174}",686,246,287,0.418367346938776,TRUE,"","NULL","",4.42499999999995
3008,8319959,2,0.5,FALSE,NA,1,0.99,52,179,52,"{size <= 29} & {pgr <= 8}",686,246,328,0.478134110787172,TRUE,"","NULL","",5.52600000000001
3009,8319960,2,0.5,FALSE,NA,1,0.95,80,289,80,"{grade3} & {pgr <= 45}",686,246,304,0.443148688046647,TRUE,"","NULL","",8.346
3010,8319961,2,0.5,FALSE,NA,1,0.77,6,46,6,"!{pgr <= 77} & {er <= 70}",686,246,318,0.463556851311953,TRUE,"","NULL","",5.154
3011,8319962,2,0.5,FALSE,NA,1,1,92,207,92,"{er <= 0} & {size <= 35}",686,246,305,0.444606413994169,TRUE,"","NULL","",6.52199999999999
3012,8319963,2,0.5,FALSE,NA,1,0.97,14,95,14,"{size <= 29} & {pgr <= 8}",686,246,317,0.462099125364431,TRUE,"","NULL","",4.20599999999996
3013,8319964,2,0.5,FALSE,NA,1,0.84,20,97,20,"!{pgr <= 114} & {nodes <= 3}",686,246,302,0.440233236151603,TRUE,"","NULL","",6.30600000000004
3014,8319965,2,0.5,FALSE,NA,0,NA,0,35,0,"",686,246,278,0.405247813411079,TRUE,"","NULL","",4.42500000000001
3015,8319966,2,0.5,FALSE,NA,1,0.77,4,22,4,"!{er <= 44} & {er <= 100}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.90999999999997
3016,8319967,2,0.5,FALSE,NA,1,0.99,25,117,25,"{grade3} & {pgr <= 8}",686,246,296,0.431486880466472,TRUE,"","NULL","",5.23899999999998
3017,8319968,2,0.5,FALSE,NA,1,0.91,32,127,32,"{pgr <= 16} & !{er <= 0}",686,246,299,0.435860058309038,TRUE,"","NULL","",6.70699999999999
3018,8319969,2,0.5,FALSE,NA,1,0.94,13,62,13,"!{meno} & {pgr <= 26}",686,246,313,0.456268221574344,TRUE,"","NULL","",4.87299999999999
3019,8319970,2,0.5,FALSE,NA,0,NA,0,13,0,"",686,246,326,0.475218658892128,TRUE,"","NULL","",4.416
3020,8319971,2,0.5,FALSE,NA,1,0.91,16,70,16,"!{pgr <= 26} & !{nodes <= 5}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.66699999999997
3021,8319972,2,0.5,FALSE,NA,1,0.96,33,121,33,"{pgr <= 26} & !{pgr <= 8}",686,246,315,0.459183673469388,TRUE,"","NULL","",6.09500000000003
3022,8319973,2,0.5,FALSE,NA,0,NA,0,1,0,"",686,246,286,0.416909620991254,TRUE,"","NULL","",3.589
3023,8319974,2,0.5,FALSE,NA,1,0.96,31,119,31,"!{er <= 44} & {er <= 70}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.839
3024,8319975,2,0.5,FALSE,NA,1,0.89,6,30,6,"{nodes <= 7} & !{size <= 35}",686,246,288,0.419825072886297,TRUE,"","NULL","",4.38299999999998
3025,8319976,2,0.5,FALSE,NA,1,0.91,16,122,16,"{pgr <= 16} & {nodes <= 1}",686,246,301,0.438775510204082,TRUE,"","NULL","",6.25799999999998
3026,8319977,2,0.5,FALSE,NA,1,0.91,28,150,28,"{nodes <= 5} & {age <= 46}",686,246,300,0.43731778425656,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite.  | Loglik converged before variable  1 ; coefficient may be infinite. ",6.197
3027,8319978,2,0.5,FALSE,NA,1,0.78,1,15,1,"{nodes <= 5} & !{er <= 174}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.14299999999997
3028,8319979,2,0.5,FALSE,NA,1,0.81,7,26,7,"!{er <= 17} & {pgr <= 26}",686,246,288,0.419825072886297,TRUE,"","NULL","",4.029
3029,8319980,2,0.5,FALSE,NA,1,0.95,17,44,17,"!{pgr <= 184} & !{grade3}",686,246,334,0.486880466472303,TRUE,"","NULL","",5.49699999999996
3030,8319981,2,0.5,FALSE,NA,1,0.75,4,47,4,"{size <= 35} & {grade3}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.74100000000004
3031,8319982,2,0.5,FALSE,NA,1,0.97,27,110,27,"{nodes <= 5} & !{pgr <= 184}",686,246,305,0.444606413994169,TRUE,"","NULL","",5.685
3032,8319983,2,0.5,FALSE,NA,1,1,136,421,136,"!{er <= 9} & {er <= 17}",686,246,276,0.402332361516035,TRUE,"","NULL","",7.94200000000001
