"sim","seed","cell","pstar","errored","error_msg","declared","max_pcons","n_rows_out_sg","n_candidates_total","n_passed","sg.def","n","n_treated","events","event_rate","settings_ok","settings_bad","effect_measure","warnings","seconds"
2824,8319775,1,0.5,FALSE,NA,1,1,496,862,496,"!{er <= 174}",686,246,305,0.444606413994169,TRUE,"","NULL","",11.687
2825,8319776,1,0.5,FALSE,NA,1,0.71,1,2,1,"!{pgr <= 16} & {pgr <= 26}",686,246,272,0.396501457725948,TRUE,"","NULL","",4.23400000000004
2826,8319777,1,0.5,FALSE,NA,0,NA,0,7,0,"",686,246,301,0.438775510204082,TRUE,"","NULL","",4.59999999999997
2827,8319778,1,0.5,FALSE,NA,1,0.99,28,58,28,"!{pgr <= 184} & {age <= 53}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.15799999999996
2828,8319779,1,0.5,FALSE,NA,1,0.58,2,38,2,"{size <= 29} & {er <= 9}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.77699999999999
2829,8319780,1,0.5,FALSE,NA,1,0.6,4,21,4,"!{age <= 46} & !{size <= 35}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.77499999999998
2830,8319781,1,0.5,FALSE,NA,1,0.99,20,95,20,"{er <= 9} & {grade3}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.78800000000001
2831,8319782,1,0.5,FALSE,NA,1,0.95,39,132,39,"!{meno} & !{pgr <= 45}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.71199999999999
2832,8319783,1,0.5,FALSE,NA,1,0.58,2,8,2,"!{age <= 61} & {er <= 100}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.08699999999999
2833,8319784,1,0.5,FALSE,NA,1,0.85,26,147,26,"!{age <= 61} & !{pgr <= 8}",686,246,285,0.415451895043732,TRUE,"","NULL","",6.81799999999998
2834,8319785,1,0.5,FALSE,NA,1,0.53,1,26,1,"!{age <= 61} & !{pgr <= 16}",686,246,305,0.444606413994169,TRUE,"","NULL","",4.76100000000002
2835,8319786,1,0.5,FALSE,NA,1,0.87,11,55,11,"!{size <= 35} & !{pgr <= 26}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.85000000000002
2836,8319787,1,0.5,FALSE,NA,1,0.89,5,26,5,"{nodes <= 5} & !{nodes <= 3}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.46600000000001
2837,8319788,1,0.5,FALSE,NA,1,0.69,4,26,4,"{age <= 46} & !{er <= 17}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.99400000000003
2838,8319789,1,0.5,FALSE,NA,0,NA,0,10,0,"",686,246,280,0.408163265306122,TRUE,"","NULL","",4.67599999999999
2839,8319790,1,0.5,FALSE,NA,1,0.71,9,57,9,"{meno} & {age <= 61}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.012
2840,8319791,1,0.5,FALSE,NA,1,0.91,18,63,18,"{er <= 9} & !{meno}",686,246,290,0.422740524781341,TRUE,"","NULL","",4.71499999999997
2841,8319792,1,0.5,FALSE,NA,1,0.85,10,27,10,"!{age <= 61} & {pgr <= 45}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.78100000000001
2842,8319793,1,0.5,FALSE,NA,1,0.87,14,82,14,"!{size <= 20} & !{er <= 174}",686,246,309,0.450437317784257,TRUE,"","NULL","",5.52700000000004
2843,8319794,1,0.5,FALSE,NA,1,0.96,109,426,109,"!{er <= 100} & {pgr <= 77}",686,246,286,0.416909620991254,TRUE,"","NULL","",9.37700000000001
2844,8319795,1,0.5,FALSE,NA,1,0.96,40,98,40,"!{size <= 35} & !{grade3}",686,246,310,0.451895043731778,TRUE,"","NULL","",4.02999999999997
2845,8319796,1,0.5,FALSE,NA,1,0.52,2,7,2,"!{pgr <= 2} & {grade3}",686,246,282,0.411078717201166,TRUE,"","NULL","",4.96600000000001
2846,8319797,1,0.5,FALSE,NA,1,0.74,5,41,5,"{nodes <= 3} & {er <= 9}",686,246,298,0.434402332361516,TRUE,"","NULL","",5.06200000000001
2847,8319798,1,0.5,FALSE,NA,1,0.58,3,50,3,"!{size <= 25} & {age <= 53}",686,246,279,0.406705539358601,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite. ",4.98999999999995
2848,8319799,1,0.5,FALSE,NA,1,0.88,19,117,19,"!{meno} & {size <= 20}",686,246,303,0.441690962099125,TRUE,"","NULL","",5.69600000000003
2849,8319800,1,0.5,FALSE,NA,1,0.53,4,78,4,"{pgr <= 45} & !{er <= 17}",686,246,314,0.457725947521866,TRUE,"","NULL","",6.21600000000001
2850,8319801,1,0.5,FALSE,NA,1,0.84,12,39,12,"{nodes <= 1} & !{pgr <= 2}",686,246,318,0.463556851311953,TRUE,"","NULL","",4.88
2851,8319802,1,0.5,FALSE,NA,1,0.79,11,50,11,"!{pgr <= 114} & {nodes <= 3}",686,246,320,0.466472303206997,TRUE,"","NULL","",5.11700000000002
2852,8319803,1,0.5,FALSE,NA,1,0.88,14,69,14,"!{pgr <= 184} & !{grade3}",686,246,322,0.469387755102041,TRUE,"","NULL","",4.68000000000001
2853,8319804,1,0.5,FALSE,NA,1,0.82,8,65,8,"{pgr <= 26} & {age <= 46}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.75900000000001
2854,8319805,1,0.5,FALSE,NA,1,0.77,18,65,18,"{age <= 53} & !{pgr <= 8}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.32000000000005
2855,8319806,1,0.5,FALSE,NA,1,0.96,5,38,5,"{size <= 20} & !{er <= 70}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.77300000000002
2856,8319807,1,0.5,FALSE,NA,1,0.72,7,76,7,"{size <= 29} & !{er <= 44}",686,246,309,0.450437317784257,TRUE,"","NULL","",4.85399999999998
2857,8319808,1,0.5,FALSE,NA,1,0.94,25,131,25,"{size <= 25} & !{nodes <= 5}",686,246,317,0.462099125364431,TRUE,"","NULL","",6.71699999999998
2858,8319809,1,0.5,FALSE,NA,1,0.83,9,44,9,"!{pgr <= 2} & {pgr <= 16}",686,246,311,0.4533527696793,TRUE,"","NULL","",4.42900000000003
2859,8319810,1,0.5,FALSE,NA,1,0.88,20,117,20,"!{pgr <= 77} & {er <= 44}",686,246,305,0.444606413994169,TRUE,"","NULL","",5.78899999999999
2860,8319811,1,0.5,FALSE,NA,1,0.92,12,38,12,"!{pgr <= 2} & {pgr <= 8}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.25400000000002
2861,8319812,1,0.5,FALSE,NA,1,0.88,18,75,18,"{er <= 100} & !{pgr <= 114}",686,246,303,0.441690962099125,TRUE,"","NULL","",6.21600000000001
2862,8319813,1,0.5,FALSE,NA,1,0.95,70,226,70,"!{pgr <= 77} & {er <= 100}",686,246,284,0.41399416909621,TRUE,"","NULL","",6.83999999999997
2863,8319814,1,0.5,FALSE,NA,1,0.83,17,100,17,"{age <= 46} & {er <= 70}",686,246,296,0.431486880466472,TRUE,"","NULL","",5.34199999999998
2864,8319815,1,0.5,FALSE,NA,1,0.99,146,324,146,"!{pgr <= 114} & {age <= 61}",686,246,317,0.462099125364431,TRUE,"","NULL","",6.24400000000003
2865,8319816,1,0.5,FALSE,NA,1,0.95,167,437,167,"{size <= 29} & !{age <= 61}",686,246,291,0.424198250728863,TRUE,"","NULL","",10.457
2866,8319817,1,0.5,FALSE,NA,1,0.96,17,44,17,"!{age <= 61} & !{size <= 25}",686,246,273,0.397959183673469,TRUE,"","NULL","",4.74299999999999
2867,8319818,1,0.5,FALSE,NA,1,0.92,36,192,36,"!{nodes <= 1} & !{pgr <= 26}",686,246,283,0.412536443148688,TRUE,"","NULL","",6.23000000000002
2868,8319819,1,0.5,FALSE,NA,1,0.83,5,35,5,"!{pgr <= 77} & !{er <= 70}",686,246,294,0.428571428571429,TRUE,"","NULL","",3.428
2869,8319820,1,0.5,FALSE,NA,1,0.82,12,46,12,"!{pgr <= 16} & {size <= 20}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.63299999999998
2870,8319821,1,0.5,FALSE,NA,1,0.85,12,65,12,"!{pgr <= 184} & !{size <= 20}",686,246,309,0.450437317784257,TRUE,"","NULL","",5.15300000000002
2871,8319822,1,0.5,FALSE,NA,1,0.7,5,24,5,"{age <= 53} & {er <= 3}",686,246,311,0.4533527696793,TRUE,"","NULL","",4.755
2872,8319823,1,0.5,FALSE,NA,1,0.92,22,83,22,"{age <= 46} & {er <= 174}",686,246,282,0.411078717201166,TRUE,"","NULL","",5.08500000000004
2873,8319824,1,0.5,FALSE,NA,1,1,138,390,138,"{er <= 44} & !{pgr <= 77}",686,246,293,0.427113702623907,TRUE,"","NULL","",9.79399999999998
2874,8319825,1,0.5,FALSE,NA,1,0.72,3,40,3,"!{size <= 29} & {er <= 30}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.94600000000003
2875,8319826,1,0.5,FALSE,NA,1,0.53,2,15,2,"{nodes <= 7} & {er <= 3}",686,246,285,0.415451895043732,TRUE,"","NULL","",4.56599999999997
2876,8319827,1,0.5,FALSE,NA,1,0.86,9,35,9,"!{pgr <= 184} & {er <= 294}",686,246,315,0.459183673469388,TRUE,"","NULL","",3.91800000000001
2877,8319828,1,0.5,FALSE,NA,1,0.95,96,297,96,"!{pgr <= 26} & !{age <= 46}",686,246,287,0.418367346938776,TRUE,"","NULL","",8.77100000000002
2878,8319829,1,0.5,FALSE,NA,0,NA,0,7,0,"",686,246,293,0.427113702623907,TRUE,"","NULL","",4.56799999999998
2879,8319830,1,0.5,FALSE,NA,1,0.99,98,239,98,"{age <= 46} & {size <= 25}",686,246,294,0.428571428571429,TRUE,"","NULL","",6.82900000000001
2880,8319831,1,0.5,FALSE,NA,1,0.76,8,66,8,"{size <= 25} & !{age <= 53}",686,246,305,0.444606413994169,TRUE,"","NULL","",3.91699999999997
2881,8319832,1,0.5,FALSE,NA,1,0.89,16,80,16,"{age <= 61} & {meno}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.69099999999997
2882,8319833,1,0.5,FALSE,NA,1,0.6,3,41,3,"!{pgr <= 184} & {nodes <= 7}",686,246,305,0.444606413994169,TRUE,"","NULL","",4.75700000000001
2883,8319834,1,0.5,FALSE,NA,1,0.58,2,40,2,"!{size <= 35} & !{pgr <= 26}",686,246,308,0.448979591836735,TRUE,"","NULL","",5.16899999999998
2884,8319835,1,0.5,FALSE,NA,1,0.97,13,82,13,"!{age <= 53} & !{nodes <= 5}",686,246,310,0.451895043731778,TRUE,"","NULL","",5.02500000000003
2885,8319836,1,0.5,FALSE,NA,1,0.91,42,141,42,"!{size <= 35} & !{pgr <= 26}",686,246,320,0.466472303206997,TRUE,"","NULL","",7.00700000000001
2886,8319837,1,0.5,FALSE,NA,1,0.85,5,30,5,"{age <= 46} & {size <= 29}",686,246,320,0.466472303206997,TRUE,"","NULL","",4.54500000000002
2887,8319838,1,0.5,FALSE,NA,1,0.99,48,170,48,"{er <= 3} & !{pgr <= 0}",686,246,313,0.456268221574344,TRUE,"","NULL","",6.25
2888,8319839,1,0.5,FALSE,NA,1,0.88,5,36,5,"!{size <= 35} & !{er <= 44}",686,246,310,0.451895043731778,TRUE,"","NULL","",4.21199999999999
2889,8319840,1,0.5,FALSE,NA,1,0.79,2,12,2,"{nodes <= 7} & !{nodes <= 5}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.57400000000001
2890,8319841,1,0.5,FALSE,NA,1,0.97,13,50,13,"{age <= 46} & {pgr <= 16}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.87700000000001
2891,8319842,1,0.5,FALSE,NA,1,0.67,3,15,3,"{size <= 25} & {nodes <= 1}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.32399999999996
2892,8319843,1,0.5,FALSE,NA,1,0.77,22,96,22,"{size <= 20} & {nodes <= 5}",686,246,284,0.41399416909621,TRUE,"","NULL","",5.43700000000001
2893,8319844,1,0.5,FALSE,NA,1,0.95,86,234,86,"!{pgr <= 45} & !{age <= 53}",686,246,273,0.397959183673469,TRUE,"","NULL","",7.81099999999998
2894,8319845,1,0.5,FALSE,NA,1,0.7,4,34,4,"!{age <= 61} & {size <= 29}",686,246,321,0.467930029154519,TRUE,"","NULL","",4.65600000000001
2895,8319846,1,0.5,FALSE,NA,1,0.72,3,43,3,"{nodes <= 3} & !{size <= 29}",686,246,314,0.457725947521866,TRUE,"","NULL","",4.94999999999999
2896,8319847,1,0.5,FALSE,NA,1,0.75,6,29,6,"!{pgr <= 114} & {nodes <= 3}",686,246,313,0.456268221574344,TRUE,"","NULL","",4.08299999999997
2897,8319848,1,0.5,FALSE,NA,1,0.86,11,74,11,"!{nodes <= 3} & {er <= 9}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.64600000000002
2898,8319849,1,0.5,FALSE,NA,0,NA,0,17,0,"",686,246,330,0.481049562682216,TRUE,"","NULL","",4.48500000000001
2899,8319850,1,0.5,FALSE,NA,1,0.98,69,183,69,"{nodes <= 3} & !{er <= 70}",686,246,270,0.393586005830904,TRUE,"","NULL","",6.56999999999999
2900,8319851,1,0.5,FALSE,NA,1,0.99,75,155,75,"!{age <= 61} & !{size <= 20}",686,246,290,0.422740524781341,TRUE,"","NULL","",5.22000000000003
2901,8319852,1,0.5,FALSE,NA,1,0.98,46,165,46,"!{er <= 17} & {pgr <= 16}",686,246,285,0.415451895043732,TRUE,"","NULL","",7.05500000000001
2902,8319853,1,0.5,FALSE,NA,1,0.82,16,110,16,"{nodes <= 1} & !{meno}",686,246,272,0.396501457725948,TRUE,"","NULL","",5.43099999999998
2903,8319854,1,0.5,FALSE,NA,1,0.78,13,68,13,"!{size <= 35} & {er <= 174}",686,246,291,0.424198250728863,TRUE,"","NULL","",5
2904,8319855,1,0.5,FALSE,NA,1,0.88,27,83,27,"{pgr <= 8} & !{nodes <= 3}",686,246,314,0.457725947521866,TRUE,"","NULL","",4.74799999999999
2905,8319856,1,0.5,FALSE,NA,1,0.88,2,26,2,"{age <= 46} & !{size <= 25}",686,246,286,0.416909620991254,TRUE,"","NULL","",4.70600000000002
2906,8319857,1,0.5,FALSE,NA,1,0.5,1,18,1,"!{pgr <= 8} & {pgr <= 16}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.81700000000001
2907,8319858,1,0.5,FALSE,NA,1,0.99,54,163,54,"!{pgr <= 184} & {er <= 174}",686,246,329,0.479591836734694,TRUE,"","NULL","",6.334
2908,8319859,1,0.5,FALSE,NA,1,0.98,56,147,56,"!{nodes <= 7} & !{pgr <= 2}",686,246,296,0.431486880466472,TRUE,"","NULL","",5.471
2909,8319860,1,0.5,FALSE,NA,0,NA,0,12,0,"",686,246,316,0.46064139941691,TRUE,"","NULL","",5.13200000000001
2910,8319861,1,0.5,FALSE,NA,1,0.97,28,78,28,"!{size <= 35} & !{grade3}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.53500000000003
2911,8319862,1,0.5,FALSE,NA,1,0.79,2,21,2,"{size <= 35} & !{size <= 25}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.48699999999997
2912,8319863,1,0.5,FALSE,NA,1,0.81,9,60,9,"{nodes <= 7} & !{pgr <= 184}",686,246,331,0.482507288629738,TRUE,"","NULL","",5.161
2913,8319864,1,0.5,FALSE,NA,1,0.94,16,72,16,"{size <= 20} & {pgr <= 77}",686,246,294,0.428571428571429,TRUE,"","NULL","",5.43099999999998
2914,8319865,1,0.5,FALSE,NA,1,0.97,21,111,21,"!{er <= 70} & {age <= 53}",686,246,319,0.465014577259475,TRUE,"","NULL","",5.75999999999999
2915,8319866,1,0.5,FALSE,NA,1,0.93,5,53,5,"!{pgr <= 8} & {pgr <= 16}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.83199999999999
2916,8319867,1,0.5,FALSE,NA,1,0.98,15,54,15,"{size <= 20} & {meno}",686,246,299,0.435860058309038,TRUE,"","NULL","",5.00200000000001
2917,8319868,1,0.5,FALSE,NA,1,0.91,9,78,9,"{er <= 44} & !{pgr <= 77}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.80100000000004
2918,8319869,1,0.5,FALSE,NA,1,0.79,8,39,8,"{size <= 20} & !{er <= 9}",686,246,315,0.459183673469388,TRUE,"","NULL","",4.94900000000001
2919,8319870,1,0.5,FALSE,NA,1,0.84,15,73,15,"!{er <= 30} & {er <= 100}",686,246,285,0.415451895043732,TRUE,"","NULL","",4.81900000000002
2920,8319871,1,0.5,FALSE,NA,1,0.77,13,97,13,"{age <= 46} & !{er <= 0}",686,246,322,0.469387755102041,TRUE,"","NULL","",5.26400000000001
2921,8319872,1,0.5,FALSE,NA,1,0.99,85,199,85,"{age <= 61} & !{age <= 53}",686,246,300,0.43731778425656,TRUE,"","NULL","",7.416
2922,8319873,1,0.5,FALSE,NA,1,0.79,13,54,13,"{age <= 53} & !{pgr <= 2}",686,246,278,0.405247813411079,TRUE,"","NULL","",4.82100000000003
2923,8319874,1,0.5,FALSE,NA,1,0.86,3,29,3,"!{er <= 3} & {er <= 9}",686,246,281,0.409620991253644,TRUE,"","NULL","",4.36200000000002
2924,8319875,1,0.5,FALSE,NA,1,0.75,5,78,5,"!{size <= 25} & !{nodes <= 5}",686,246,313,0.456268221574344,TRUE,"","NULL","",4.89299999999997
2925,8319876,1,0.5,FALSE,NA,1,0.98,19,75,19,"{er <= 70} & !{er <= 44}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.46999999999997
2926,8319877,1,0.5,FALSE,NA,1,0.72,5,62,5,"{size <= 20} & !{er <= 3}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.916
2927,8319878,1,0.5,FALSE,NA,1,0.94,48,159,48,"!{nodes <= 3} & !{size <= 35}",686,246,287,0.418367346938776,TRUE,"","NULL","",6.00099999999998
2928,8319879,1,0.5,FALSE,NA,1,0.88,15,99,15,"{age <= 46} & !{er <= 3}",686,246,324,0.472303206997085,TRUE,"","NULL","",5.11999999999995
2929,8319880,1,0.5,FALSE,NA,0,NA,0,8,0,"",686,246,318,0.463556851311953,TRUE,"","NULL","",4.94199999999995
2930,8319881,1,0.5,FALSE,NA,1,0.86,2,18,2,"{size <= 25} & !{pgr <= 114}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.79199999999997
2931,8319882,1,0.5,FALSE,NA,1,0.9,9,26,9,"!{pgr <= 45} & {age <= 46}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.83199999999999
2932,8319883,1,0.5,FALSE,NA,1,0.94,36,96,36,"!{age <= 61} & {pgr <= 77}",686,246,317,0.462099125364431,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite.  | Loglik converged before variable  1 ; coefficient may be infinite. ",5.59899999999999
2933,8319884,1,0.5,FALSE,NA,1,0.98,85,270,85,"!{nodes <= 7} & !{er <= 17}",686,246,298,0.434402332361516,TRUE,"","NULL","",8.49099999999999
2934,8319885,1,0.5,FALSE,NA,1,0.9,9,43,9,"{nodes <= 1} & {pgr <= 77}",686,246,308,0.448979591836735,TRUE,"","NULL","",4.75799999999998
2935,8319886,1,0.5,FALSE,NA,1,0.71,1,15,1,"{nodes <= 5} & !{nodes <= 3}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.91900000000004
2936,8319887,1,0.5,FALSE,NA,1,0.51,1,27,1,"!{grade3} & {pgr <= 2}",686,246,293,0.427113702623907,TRUE,"","NULL","",3.90900000000005
2937,8319888,1,0.5,FALSE,NA,1,0.8,25,207,25,"{size <= 35} & !{er <= 44}",686,246,310,0.451895043731778,TRUE,"","NULL","",7.57400000000001
2938,8319889,1,0.5,FALSE,NA,1,0.9,16,77,16,"{pgr <= 26} & !{er <= 30}",686,246,326,0.475218658892128,TRUE,"","NULL","",5.24700000000001
2939,8319890,1,0.5,FALSE,NA,1,0.99,33,185,33,"{size <= 25} & {age <= 46}",686,246,280,0.408163265306122,TRUE,"","NULL","",6.452
2940,8319891,1,0.5,FALSE,NA,1,0.84,7,52,7,"{er <= 3} & {age <= 61}",686,246,308,0.448979591836735,TRUE,"","NULL","",3.86099999999999
2941,8319892,1,0.5,FALSE,NA,1,0.94,84,250,84,"!{age <= 61} & {pgr <= 337}",686,246,318,0.463556851311953,TRUE,"","NULL","",8.07199999999995
2942,8319893,1,0.5,FALSE,NA,1,0.96,31,78,31,"!{pgr <= 114} & !{er <= 44}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.089
2943,8319894,1,0.5,FALSE,NA,1,0.82,8,50,8,"!{er <= 70} & {pgr <= 77}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.98099999999999
2944,8319895,1,0.5,FALSE,NA,1,0.93,44,181,44,"!{pgr <= 26} & {er <= 44}",686,246,283,0.412536443148688,TRUE,"","NULL","",5.17699999999996
2945,8319896,1,0.5,FALSE,NA,1,0.97,98,289,98,"!{pgr <= 77} & {nodes <= 3}",686,246,324,0.472303206997085,TRUE,"","NULL","",8.79400000000004
2946,8319897,1,0.5,FALSE,NA,1,0.96,12,56,12,"!{pgr <= 77} & {er <= 44}",686,246,333,0.485422740524781,TRUE,"","NULL","",5.22800000000001
2947,8319898,1,0.5,FALSE,NA,1,0.99,32,109,32,"{pgr <= 2} & {size <= 29}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.67500000000001
2948,8319899,1,0.5,FALSE,NA,0,NA,0,21,0,"",686,246,303,0.441690962099125,TRUE,"","NULL","",3.464
2949,8319900,1,0.5,FALSE,NA,1,0.56,3,22,3,"!{nodes <= 7} & !{pgr <= 16}",686,246,324,0.472303206997085,TRUE,"","NULL","",4.64299999999997
2950,8319901,1,0.5,FALSE,NA,1,0.93,35,173,35,"!{age <= 61} & !{size <= 20}",686,246,291,0.424198250728863,TRUE,"","NULL","",6.55599999999998
2951,8319902,1,0.5,FALSE,NA,1,0.69,3,36,3,"!{age <= 61} & !{nodes <= 1}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.84999999999997
2952,8319903,1,0.5,FALSE,NA,1,0.89,4,33,4,"{pgr <= 16} & !{er <= 17}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.66399999999999
2953,8319904,1,0.5,FALSE,NA,1,0.81,19,58,19,"!{er <= 30} & {pgr <= 45}",686,246,312,0.454810495626822,TRUE,"","NULL","",5.41899999999998
2954,8319905,1,0.5,FALSE,NA,1,1,101,291,101,"!{pgr <= 184} & !{grade3}",686,246,305,0.444606413994169,TRUE,"","NULL","",8.09000000000003
2955,8319906,1,0.5,FALSE,NA,1,0.88,38,127,38,"!{er <= 174} & {nodes <= 5}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.72799999999995
2956,8319907,1,0.5,FALSE,NA,1,0.87,19,80,19,"!{size <= 29} & !{er <= 70}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.11700000000002
2957,8319908,1,0.5,FALSE,NA,1,0.83,12,57,12,"{nodes <= 1} & !{pgr <= 16}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.209
2958,8319909,1,0.5,FALSE,NA,1,0.97,96,271,96,"!{pgr <= 114} & {pgr <= 337}",686,246,308,0.448979591836735,TRUE,"","NULL","",7.92599999999999
2959,8319910,1,0.5,FALSE,NA,1,0.88,24,97,24,"{size <= 20} & !{pgr <= 16}",686,246,301,0.438775510204082,TRUE,"","NULL","",5.65199999999999
2960,8319911,1,0.5,FALSE,NA,1,0.97,46,175,46,"{size <= 20} & {er <= 70}",686,246,296,0.431486880466472,TRUE,"","NULL","",5.14999999999998
2961,8319912,1,0.5,FALSE,NA,1,0.9,13,94,13,"!{age <= 53} & {nodes <= 1}",686,246,283,0.412536443148688,TRUE,"","NULL","",5.57100000000003
2962,8319913,1,0.5,FALSE,NA,1,0.59,4,28,4,"!{pgr <= 114} & {age <= 53}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.76799999999997
2963,8319914,1,0.5,FALSE,NA,1,0.94,28,80,28,"!{age <= 61} & !{nodes <= 1}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.077
2964,8319915,1,0.5,FALSE,NA,1,0.97,62,188,62,"{nodes <= 1} & {meno}",686,246,290,0.422740524781341,TRUE,"","NULL","",5.94
2965,8319916,1,0.5,FALSE,NA,1,0.99,26,106,26,"{grade3} & {size <= 29}",686,246,302,0.440233236151603,TRUE,"","NULL","",6.12900000000002
2966,8319917,1,0.5,FALSE,NA,1,0.91,34,171,34,"!{pgr <= 114} & {er <= 174}",686,246,291,0.424198250728863,TRUE,"","NULL","",6.12200000000001
2967,8319918,1,0.5,FALSE,NA,1,0.9,18,46,18,"!{meno} & !{er <= 30}",686,246,280,0.408163265306122,TRUE,"","NULL","",4.56200000000001
2968,8319919,1,0.5,FALSE,NA,1,0.72,10,37,10,"!{pgr <= 114} & {nodes <= 7}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.45499999999998
2969,8319920,1,0.5,FALSE,NA,1,0.85,21,80,21,"{size <= 20} & !{er <= 0}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.70000000000005
2970,8319921,1,0.5,FALSE,NA,0,NA,0,13,0,"",686,246,283,0.412536443148688,TRUE,"","NULL","",4.363
2971,8319922,1,0.5,FALSE,NA,1,0.85,22,81,22,"!{er <= 174} & !{pgr <= 2}",686,246,311,0.4533527696793,TRUE,"","NULL","",5.31299999999999
2972,8319923,1,0.5,FALSE,NA,1,0.83,5,24,5,"!{pgr <= 45} & !{nodes <= 5}",686,246,316,0.46064139941691,TRUE,"","NULL","",4.52199999999999
2973,8319924,1,0.5,FALSE,NA,1,0.97,9,52,9,"{nodes <= 7} & {er <= 0}",686,246,279,0.406705539358601,TRUE,"","NULL","",5.78300000000002
2974,8319925,1,0.5,FALSE,NA,1,0.93,41,122,41,"!{er <= 174} & !{age <= 46}",686,246,310,0.451895043731778,TRUE,"","NULL","",5.93299999999999
2975,8319926,1,0.5,FALSE,NA,1,0.87,17,105,17,"{age <= 46} & !{size <= 25}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.56299999999999
2976,8319927,1,0.5,FALSE,NA,1,0.96,55,188,55,"!{pgr <= 184} & {er <= 294}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.74099999999999
2977,8319928,1,0.5,FALSE,NA,1,0.69,6,28,6,"!{meno} & !{size <= 25}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.745
2978,8319929,1,0.5,FALSE,NA,1,1,34,116,34,"{nodes <= 7} & {er <= 0}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.733
2979,8319930,1,0.5,FALSE,NA,1,0.94,129,347,129,"{grade3} & !{size <= 20}",686,246,285,0.415451895043732,TRUE,"","NULL","",8.38900000000001
2980,8319931,1,0.5,FALSE,NA,1,0.65,1,15,1,"{grade3} & {pgr <= 16}",686,246,303,0.441690962099125,TRUE,"","NULL","",3.47300000000001
2981,8319932,1,0.5,FALSE,NA,1,0.59,2,18,2,"{nodes <= 1} & {meno}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.65100000000001
2982,8319933,1,0.5,FALSE,NA,1,1,134,362,134,"!{er <= 174} & {nodes <= 5}",686,246,314,0.457725947521866,TRUE,"","NULL","",9.15099999999995
2983,8319934,1,0.5,FALSE,NA,1,0.55,2,3,2,"{size <= 25} & {er <= 9}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.536
2984,8319935,1,0.5,FALSE,NA,1,0.78,12,82,12,"{nodes <= 1} & {er <= 100}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.25099999999998
2985,8319936,1,0.5,FALSE,NA,1,0.82,13,93,13,"!{pgr <= 77} & {er <= 70}",686,246,290,0.422740524781341,TRUE,"","NULL","",6.32099999999997
2986,8319937,1,0.5,FALSE,NA,1,0.77,3,18,3,"!{er <= 9} & {pgr <= 16}",686,246,285,0.415451895043732,TRUE,"","NULL","",3.93599999999998
